"Amount of natural light,Size of home,Size of yard,Closeness to public transportation,Noise pollution,Quality of heat/AC system,Year building was built,Closeness to cafes/restaurants,Reputation of closest school,Washer/dryer in unit,Closeness to parks,Amount of traffic","A Lot,1700 square feet,150 square feet,30 min away,Very High,Bad,1975,20 min away,Very Good,No,25 min away,A Moderate Amount","A Little,700 square feet,550 square feet,10 min away,Low,Very Good,2018,30 min away,Moderate,Yes,15 min away,Very Little"
"Reputation of closest school,Year building was built,Closeness to cafes/restaurants,Washer/dryer in unit,Size of home,Closeness to parks,Amount of traffic,Noise pollution,Closeness to public transportation,Quality of heat/AC system,Size of yard,Amount of natural light","Bad,2006,30 min away,No,1000 square feet,20 min away,Very Little,High,20 min away,Very Good,0 square feet,Very Little","Very Good,1984,10 min away,Yes,1200 square feet,30 min away,A Moderate Amount,Very Low,10 min away,Very Bad,400 square feet,A Lot"
"Washer/dryer in unit,Year building was built,Noise pollution,Quality of heat/AC system,Size of yard,Closeness to parks,Closeness to public transportation,Size of home,Amount of traffic,Reputation of closest school,Amount of natural light,Closeness to cafes/restaurants","Yes,2017,Moderate,Good,400 square feet,25 min away,25 min away,1200 square feet,A Little,Very Good,A Little,10 min away","No,1997,Very Low,Bad,0 square feet,10 min away,15 min away,1700 square feet,A Lot,Moderate,A Lot,25 min away"
"Amount of natural light,Noise pollution,Amount of traffic,Quality of heat/AC system,Size of yard,Closeness to cafes/restaurants,Closeness to parks,Reputation of closest school,Size of home,Closeness to public transportation,Washer/dryer in unit,Year building was built","A Lot,High,A Lot,Very Good,0 square feet,30 min away,10 min away,Very Good,800 square feet,20 min away,No,1954","A Little,Low,Very Little,Very Bad,350 square feet,10 min away,30 min away,Very Bad,1800 square feet,30 min away,Yes,1978"
"Reputation of closest school,Year building was built,Closeness to public transportation,Size of home,Noise pollution,Quality of heat/AC system,Size of yard,Closeness to parks,Closeness to cafes/restaurants,Amount of natural light,Amount of traffic,Washer/dryer in unit","Very Good,1998,10 min away,1700 square feet,Low,Bad,350 square feet,20 min away,15 min away,Very Little,A Little,No","Moderate,1956,20 min away,1000 square feet,High,Good,100 square feet,10 min away,30 min away,A Moderate Amount,A Lot,Yes"
"Quality of heat/AC system,Size of home,Size of yard,Amount of traffic,Washer/dryer in unit,Year building was built,Noise pollution,Closeness to cafes/restaurants,Closeness to public transportation,Amount of natural light,Reputation of closest school,Closeness to parks","Very Bad,900 square feet,500 square feet,A Little,Yes,1989,Low,10 min away,15 min away,A Moderate Amount,Bad,15 min away","Good,1600 square feet,150 square feet,A Lot,No,1961,High,20 min away,30 min away,Very Little,Good,25 min away"
"Size of home,Noise pollution,Size of yard,Washer/dryer in unit,Amount of natural light,Year building was built,Amount of traffic,Quality of heat/AC system,Closeness to parks,Closeness to cafes/restaurants,Reputation of closest school,Closeness to public transportation","700 square feet,Low,500 square feet,Yes,A Lot,2009,A Little,Good,20 min away,15 min away,Very Good,10 min away","1100 square feet,Very High,100 square feet,No,Very Little,1978,A Lot,Very Bad,10 min away,25 min away,Bad,30 min away"
"Closeness to cafes/restaurants,Size of yard,Amount of natural light,Size of home,Noise pollution,Quality of heat/AC system,Amount of traffic,Closeness to parks,Reputation of closest school,Washer/dryer in unit,Closeness to public transportation,Year building was built","25 min away,500 square feet,A Moderate Amount,1100 square feet,Moderate,Bad,Very Little,20 min away,Good,Yes,10 min away,1956","15 min away,300 square feet,Very Little,1600 square feet,Very Low,Good,A Lot,30 min away,Very Bad,No,25 min away,1982"
"Year building was built,Size of home,Noise pollution,Washer/dryer in unit,Closeness to parks,Closeness to cafes/restaurants,Amount of traffic,Reputation of closest school,Amount of natural light,Quality of heat/AC system,Closeness to public transportation,Size of yard","2013,1300 square feet,High,Yes,25 min away,25 min away,Very Little,Moderate,Very Little,Good,25 min away,100 square feet","1976,900 square feet,Very Low,No,10 min away,15 min away,A Lot,Very Good,A Moderate Amount,Bad,15 min away,500 square feet"
"Size of home,Quality of heat/AC system,Closeness to parks,Amount of natural light,Closeness to public transportation,Year building was built,Reputation of closest school,Amount of traffic,Closeness to cafes/restaurants,Size of yard,Washer/dryer in unit,Noise pollution","900 square feet,Moderate,25 min away,A Lot,30 min away,1999,Good,Very Little,30 min away,50 square feet,Yes,High","1700 square feet,Very Bad,15 min away,Very Little,10 min away,1954,Bad,A Lot,20 min away,500 square feet,No,Low"
"Closeness to parks,Closeness to cafes/restaurants,Size of home,Year building was built,Amount of traffic,Quality of heat/AC system,Washer/dryer in unit,Amount of natural light,Noise pollution,Size of yard,Closeness to public transportation,Reputation of closest school","20 min away,20 min away,1100 square feet,1958,A Moderate Amount,Good,No,Very Little,Very High,550 square feet,10 min away,Very Good","30 min away,10 min away,700 square feet,1993,Very Little,Bad,Yes,A Moderate Amount,Moderate,100 square feet,25 min away,Bad"
"Year building was built,Size of yard,Reputation of closest school,Amount of natural light,Size of home,Quality of heat/AC system,Closeness to cafes/restaurants,Washer/dryer in unit,Closeness to parks,Closeness to public transportation,Noise pollution,Amount of traffic","1997,100 square feet,Good,A Lot,800 square feet,Bad,20 min away,Yes,10 min away,25 min away,Low,A Moderate Amount","1955,600 square feet,Bad,Very Little,1400 square feet,Good,10 min away,No,30 min away,15 min away,High,Very Little"
"Closeness to public transportation,Closeness to cafes/restaurants,Size of yard,Quality of heat/AC system,Reputation of closest school,Washer/dryer in unit,Noise pollution,Amount of traffic,Amount of natural light,Size of home,Year building was built,Closeness to parks","10 min away,10 min away,200 square feet,Very Good,Very Good,No,Moderate,Very Little,Very Little,1600 square feet,1996,15 min away","25 min away,25 min away,400 square feet,Very Bad,Moderate,Yes,Very High,A Moderate Amount,A Lot,1000 square feet,1961,25 min away"
"Year building was built,Reputation of closest school,Noise pollution,Amount of natural light,Washer/dryer in unit,Closeness to cafes/restaurants,Size of yard,Size of home,Amount of traffic,Closeness to public transportation,Closeness to parks,Quality of heat/AC system","2002,Bad,Moderate,A Moderate Amount,Yes,30 min away,100 square feet,1500 square feet,A Little,30 min away,20 min away,Good","1974,Very Good,Very Low,Very Little,No,15 min away,400 square feet,1000 square feet,A Lot,10 min away,30 min away,Very Bad"
"Size of yard,Washer/dryer in unit,Size of home,Amount of natural light,Year building was built,Amount of traffic,Quality of heat/AC system,Noise pollution,Closeness to cafes/restaurants,Reputation of closest school,Closeness to parks,Closeness to public transportation","400 square feet,No,1600 square feet,Very Little,1967,A Moderate Amount,Bad,Low,30 min away,Very Good,10 min away,30 min away","250 square feet,Yes,900 square feet,A Lot,2015,Very Little,Very Good,High,20 min away,Moderate,30 min away,20 min away"
"Closeness to parks,Washer/dryer in unit,Amount of traffic,Year building was built,Reputation of closest school,Noise pollution,Closeness to cafes/restaurants,Closeness to public transportation,Size of home,Size of yard,Quality of heat/AC system,Amount of natural light","30 min away,No,A Little,1987,Very Good,Moderate,30 min away,25 min away,1700 square feet,300 square feet,Good,A Little","10 min away,Yes,A Lot,1953,Moderate,Very Low,10 min away,15 min away,600 square feet,550 square feet,Very Bad,A Lot"
"Closeness to public transportation,Quality of heat/AC system,Amount of natural light,Size of home,Noise pollution,Year building was built,Closeness to cafes/restaurants,Closeness to parks,Amount of traffic,Washer/dryer in unit,Size of yard,Reputation of closest school","30 min away,Bad,A Little,1700 square feet,High,2019,30 min away,30 min away,Very Little,Yes,400 square feet,Moderate","20 min away,Good,A Lot,1200 square feet,Low,1977,15 min away,15 min away,A Lot,No,250 square feet,Very Bad"
"Amount of traffic,Closeness to parks,Noise pollution,Closeness to cafes/restaurants,Reputation of closest school,Year building was built,Quality of heat/AC system,Size of yard,Closeness to public transportation,Amount of natural light,Size of home,Washer/dryer in unit","A Moderate Amount,10 min away,Low,25 min away,Good,2009,Good,100 square feet,30 min away,A Little,1800 square feet,Yes","Very Little,25 min away,High,10 min away,Very Bad,1979,Very Bad,350 square feet,15 min away,A Lot,900 square feet,No"
"Noise pollution,Washer/dryer in unit,Size of home,Closeness to cafes/restaurants,Size of yard,Year building was built,Reputation of closest school,Amount of traffic,Amount of natural light,Closeness to public transportation,Quality of heat/AC system,Closeness to parks","Very High,Yes,1100 square feet,25 min away,400 square feet,1973,Very Bad,A Moderate Amount,A Little,20 min away,Moderate,15 min away","Low,No,1600 square feet,15 min away,0 square feet,2018,Good,Very Little,A Lot,10 min away,Very Good,30 min away"
"Size of yard,Quality of heat/AC system,Closeness to public transportation,Amount of natural light,Washer/dryer in unit,Noise pollution,Reputation of closest school,Amount of traffic,Closeness to parks,Year building was built,Closeness to cafes/restaurants,Size of home","400 square feet,Good,30 min away,A Little,No,Very Low,Moderate,A Lot,20 min away,1975,10 min away,800 square feet","0 square feet,Bad,20 min away,A Lot,Yes,Moderate,Very Good,Very Little,30 min away,1997,25 min away,1700 square feet"
"Closeness to parks,Size of yard,Amount of natural light,Washer/dryer in unit,Quality of heat/AC system,Size of home,Reputation of closest school,Noise pollution,Amount of traffic,Closeness to cafes/restaurants,Closeness to public transportation,Year building was built","10 min away,50 square feet,A Little,No,Good,1600 square feet,Moderate,Moderate,Very Little,10 min away,25 min away,1967","20 min away,200 square feet,A Lot,Yes,Very Bad,1400 square feet,Very Good,Very High,A Moderate Amount,25 min away,15 min away,2019"
"Noise pollution,Quality of heat/AC system,Amount of natural light,Size of yard,Amount of traffic,Year building was built,Size of home,Washer/dryer in unit,Closeness to public transportation,Closeness to cafes/restaurants,Closeness to parks,Reputation of closest school","Low,Very Good,Very Little,500 square feet,A Little,1975,1800 square feet,Yes,30 min away,10 min away,30 min away,Bad","Very High,Very Bad,A Moderate Amount,100 square feet,A Lot,2016,1400 square feet,No,15 min away,25 min away,10 min away,Good"
"Year building was built,Quality of heat/AC system,Amount of traffic,Noise pollution,Closeness to parks,Closeness to public transportation,Reputation of closest school,Washer/dryer in unit,Size of home,Closeness to cafes/restaurants,Size of yard,Amount of natural light","1961,Good,A Moderate Amount,Low,10 min away,20 min away,Moderate,Yes,1000 square feet,20 min away,350 square feet,A Little","2007,Very Bad,Very Little,High,25 min away,30 min away,Very Good,No,1300 square feet,30 min away,500 square feet,A Lot"
"Size of home,Closeness to public transportation,Size of yard,Reputation of closest school,Quality of heat/AC system,Amount of natural light,Washer/dryer in unit,Closeness to cafes/restaurants,Year building was built,Noise pollution,Amount of traffic,Closeness to parks","1600 square feet,10 min away,300 square feet,Good,Moderate,A Moderate Amount,Yes,10 min away,1988,Low,Very Little,25 min away","1300 square feet,30 min away,50 square feet,Bad,Very Bad,Very Little,No,25 min away,1956,High,A Moderate Amount,10 min away"
"Washer/dryer in unit,Size of yard,Amount of natural light,Closeness to parks,Reputation of closest school,Amount of traffic,Quality of heat/AC system,Noise pollution,Year building was built,Size of home,Closeness to cafes/restaurants,Closeness to public transportation","No,400 square feet,Very Little,10 min away,Moderate,A Little,Good,High,1964,700 square feet,10 min away,20 min away","Yes,0 square feet,A Moderate Amount,30 min away,Very Good,A Lot,Very Bad,Low,1994,1600 square feet,25 min away,30 min away"
